URL,category,Product Title,Price,Images,Video Source,Prongs,Moissanite Facet Pattern,Stone Size,Stone,Metal,Band,Finger Size Info,images_Stone_size,image_metal,image_Finger_Ring_Size,Material,Cut,Clarity,Color,Additional Fatures
https://zenmoissanite.com/collections/rings/products/the-michelle-old-mine-cut-solitaire-with-accent-stones,rings,Michelle - Elongated Cushion,"Rs. 117,500.00","https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5-2.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5-3.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5-4.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5-5.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5Closeup.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5Closeup-3.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5Closeup-5.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mmCushionBrilliantMichelle-18kYG-Size7.5Closeup-2.jpg",,,,,,,,,9x7mm cushion brilliant,18k yellow gold,,Metal of choice + Moissanite from Zen Moissanite,"Cushion (old mine cut, modern, brilliant or crushed ice)",VVS1-VVS2,Colorless (DEF),Our Michelle features a hidden halo and 3 accent round moissanites flanking the main stone.
https://zenmoissanite.com/collections/rings/products/randi-oval-zen-moissanite,rings,Randi - Oval,"Rs. 89,700.00","https://zenmoissanite.com/cdn/shop/files/10x7mm_2.5cte_BrilliantOval4-prongRandi_1.7mmplainband_-14kYG-Size5.5_b262c020-fcad-41d9-9fda-4f8dafffdc25.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mm_2.5cte_BrilliantOval4-prongRandi_1.7mmplainband_-14kYG-Size5.52_0cb2c6f3-cc49-4636-b0c5-4bddaea050d1.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mm_2.5cte_BrilliantOval4-prongRandi_1.7mmplainband_-14kYG-Size5.5-1_0f82f2fd-583f-40f1-adba-779cd275a5c6.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mm_2.5cte_BrilliantOval4-prongRandi_1.7mmplainband_-14kYG-Size5.5-2_83a0a094-0889-407f-82a2-c9764889a9ac.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mm_2.5cte_BrilliantOval4-prongRandi_1.7mmplainband_-14kYG-Size5.5-3_8b802f27-01d0-4c1b-a3b6-370611c40448.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/5c0e0227ab23423d910c81159d9ff8f8.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/5c0e0227ab23423d910c81159d9ff8f8/5c0e0227ab23423d910c81159d9ff8f8.HD-1080p-7.2Mbps-37293316.mp4?v=0,,,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes",10x7mm oval brilliant,14k yellow gold,,Metal of choice + Moissanite from Zen Moissanite,"Oval (antique, hybrid, brilliant or crushed ice)",VVS1-VVS2,Colorless (DEF),
https://zenmoissanite.com/collections/rings/products/the-becca-peg-head-oval-solitaire,rings,Becca - Oval,"Rs. 89,700.00","https://zenmoissanite.com/cdn/shop/files/9x7mmOvalBrilliantBecca-14kYG-Size4.5.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mmOvalBrilliantBecca-14kYG-Size4.5-2.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mmOvalBrilliantBecca-14kYG-Size4.5-3.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mmOvalBrilliantBecca-14kYG-Size4.5-4.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mmOvalBrilliantBecca-14kYG-Size4.5-5.jpg, https://zenmoissanite.com/cdn/shop/files/11x7mm_2.9cte_BrilliantOval4-prongBecca_1.8mmplainband_-14kYG-Size5-1.jpg, https://zenmoissanite.com/cdn/shop/files/11x7mm_2.9cte_BrilliantOval4-prongBecca_1.8mmplainband_-14kYG-Size5-2.jpg, https://zenmoissanite.com/cdn/shop/files/11x7mm_2.9cte_BrilliantOval4-prongBecca_1.8mmplainband_-14kYG-Size5-3.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/661a8fcab98a49a1b482a040caac6f49.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/661a8fcab98a49a1b482a040caac6f49/661a8fcab98a49a1b482a040caac6f49.HD-1080p-7.2Mbps-20732331.mp4?v=0,,,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes","On desk: 10x7mm oval brilliant, 14k yellow gold.","On hand: 11x7mm oval brilliant, 14k yellow gold",Shown on a size 4.75 finger.,Metal of choice + Moissanite from Zen Moissanite,"Oval (antique, hybrid, brilliant or crushed ice)",VVS,Colorless (EF),
https://zenmoissanite.com/collections/rings/products/the-jasmine-crushed-ice-cushion,rings,Jasmine (with Pavé) - Elongated Cushion,"Rs. 145,400.00","https://zenmoissanite.com/cdn/shop/products/8x7mm_2cte_BrilliantCushion4-prongJasmine_1.6mmpaveband_-14kWG-Size4.5.jpg, https://zenmoissanite.com/cdn/shop/products/8x7mm_2cte_BrilliantCushion4-prongJasmine_1.6mmpaveband_-14kWG-Size4.5-2.jpg, https://zenmoissanite.com/cdn/shop/products/8x7mm_2cte_BrilliantCushion4-prongJasmine_1.6mmpaveband_-14kWG-Size4.5-3.jpg, https://zenmoissanite.com/cdn/shop/products/8x7mm_2cte_BrilliantCushion4-prongJasmine_1.6mmpaveband_-14kWG-Size4.5-4.jpg, https://zenmoissanite.com/cdn/shop/products/8x7mm_2cte_BrilliantCushion4-prongJasmine_1.6mmpaveband_-14kWG-Size4.5-5.jpg, https://zenmoissanite.com/cdn/shop/products/8x7mm_2cte_BrilliantCushion4-prongJasmine_1.6mmpaveband_-14kWG-Size4.5Closeup.jpg, https://zenmoissanite.com/cdn/shop/products/8x7mm_2cte_BrilliantCushion4-prongJasmine_1.6mmpaveband_-14kWG-Size4.5Closeup-2.jpg, https://zenmoissanite.com/cdn/shop/products/6186982ffb3c45aebb717f891f4aa433.thumbnail.0000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/6186982ffb3c45aebb717f891f4aa433/6186982ffb3c45aebb717f891f4aa433.HD-1080p-7.2Mbps.mp4?v=0,,,,,,,,8x7mm cushion brilliant,14k white gold,,Metal of choice + Moissanite from Zen Moissanite,"Cushion (old mine cut, modern, brilliant or crushed ice)",VVS1-VVS2,Colorless (SEF),"DisclaimerDue to the invisible gallery feature, this ring design cannot undergo a standard resizing process. Please note that recasting is required for any size adjustments, whether it is to size up or down."
https://zenmoissanite.com/collections/rings/products/the-harley-elongated-old-mine-cushion-omc,rings,Harley - Elongated Cushion,"Rs. 105,200.00","https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7-2.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7-3.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7-4.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7-5.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7Lifestyle-7.jpg, https://zenmoissanite.com/cdn/shop/files/8x7mm_2cte_ModernElongatedCushion4-prongsHarley_1.7mmplainband_-Platinum-Size7Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/47d73e254f4046e5b1f0b90d1d8fc29f.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/47d73e254f4046e5b1f0b90d1d8fc29f/47d73e254f4046e5b1f0b90d1d8fc29f.HD-1080p-7.2Mbps-16627994.mp4?v=0,,,,,,,,8x7mm modern cushion,Platinum,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,"Cushion (old mine cut, modern, brilliant or crushed ice)",VVS1-VVS2,Colorless (DEF),Our signature solitaire design featuring claw prongs and a hidden halo.
https://zenmoissanite.com/collections/rings/products/the-atlas-nsew-orientation-round-solitaire,rings,Atlas - Round,"Rs. 89,700.00","https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5-2.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5-3.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5-4.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5-5.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5lifestyle-9.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5lifestyle.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5lifestyle-8.jpg, https://zenmoissanite.com/cdn/shop/files/9mm_3cte_H_ARound4-prong_NSEW_Atlas_1.6mmplainband_-14kYG-Size6.5lifestyle-7.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/a9106d1fa68b45dab0af40c0d0cb8c54.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/a9106d1fa68b45dab0af40c0d0cb8c54/a9106d1fa68b45dab0af40c0d0cb8c54.HD-1080p-7.2Mbps-20731561.mp4?v=0,"4 Prongs, 6 Prongs",,,,,,,9mm (3cte) round brilliant (H&A),14k yellow gold,Shown on a size 4.75 finger,Moissanite from Zen Moissanite,Hearts and Arrows (H&A) or Old European Cut (OEC),VVS,Colorless (EF),
https://zenmoissanite.com/collections/rings/products/the-jasmine-plain-gold-band-emerald,rings,Jasmine - Emerald,"Rs. 99,000.00","https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_Emerald4-prongJasmine_1.7mmplainband_-18kYG-Size6.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_Emerald4-prongJasmine_1.7mmplainband_-18kYG-Size6-2.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_Emerald4-prongJasmine_1.7mmplainband_-18kYG-Size6-3.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_Emerald4-prongJasmine_1.7mmplainband_-18kYG-Size6-4.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_Emerald4-prongJasmine_1.7mmplainband_-18kYG-Size6-5.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_Emerald4-prongJasmine_1.7mmplainband_-18kYG-Size6Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_Emerald4-prongJasmine_1.7mmplainband_-18kYG-Size6Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/e86a97fe1f244b64959b2b8e0c213ce8.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/e86a97fe1f244b64959b2b8e0c213ce8/e86a97fe1f244b64959b2b8e0c213ce8.HD-1080p-7.2Mbps-16628540.mp4?v=0,,,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes",9x7mm emerald,18k yellow gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Emerald,VVS1-VVS2,Colourless (DEF),"DisclaimerDue to the invisible gallery feature, this ring design cannot undergo a standard resizing process. Please note that recasting is required for any size adjustments, whether it is to size up or down."
https://zenmoissanite.com/collections/rings/products/the-jasmine-plain-band-marquise-ring,rings,Jasmine - Marquise,"Rs. 99,000.00","https://zenmoissanite.com/cdn/shop/files/16x8mm_3.9cte_Marquise6-prongJasmine_1.7mmplainband_-14kYG-Size7-12.jpg, https://zenmoissanite.com/cdn/shop/files/16x8mm_3.9cte_Marquise6-prongJasmine_1.7mmplainband_-14kYG-Size7-3.jpg, https://zenmoissanite.com/cdn/shop/files/16x8mm_3.9cte_Marquise6-prongJasmine_1.7mmplainband_-14kYG-Size7-5.jpg, https://zenmoissanite.com/cdn/shop/files/16x8mm_3.9cte_Marquise6-prongJasmine_1.7mmplainband_-14kYG-Size7-7.jpg, https://zenmoissanite.com/cdn/shop/files/16x8mm_3.9cte_Marquise6-prongJasmine_1.7mmplainband_-14kYG-Size7-9.jpg, https://zenmoissanite.com/cdn/shop/files/16x8mm_3.9cte_Marquise6-prongJasmine_1.7mmplainband_-14kYG-Size7-12_5a4feef9-ae90-4f7f-becf-86142f459bed.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/5aaf9d90620d4d7baa4eda7db4589d98.thumbnail.0000000000_610x.jpg, https://zenmoissanite.com/cdn/shop/files/16x8mm_3.9cte_Marquise6-prongJasmine_1.7mmplainband_-14kYG-Size7-10.jpg, https://zenmoissanite.com/cdn/shop/files/16x8mm_3.9cte_Marquise6-prongJasmine_1.7mmplainband_-14kYG-Size7-11.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/5aaf9d90620d4d7baa4eda7db4589d98/5aaf9d90620d4d7baa4eda7db4589d98.HD-1080p-7.2Mbps-16628346.mp4?v=0,,,,,,,,16x8mm marquise,14k yellow gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Marquise,VVS1-VVS2,Colorless (DEF),"DisclaimerDue to the invisible gallery feature, this ring design cannot undergo a standard resizing process. Please note that recasting is required for any size adjustments, whether it is to size up or down."
https://zenmoissanite.com/collections/rings/products/the-randi-pear-solitaire,rings,Randi - Pear,"Rs. 89,700.00","https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5-2.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5-3.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5-4.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5-5.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5Closeup.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5Closeup-2.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5lifestyle-1.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/products/12x8mm_3.6cte_CrushedIcePear5-prongRandi_1.7mmplainband_-14kYG-Size7.5lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/products/8cddcafbf9e0499b90842864c8ce209a.thumbnail.0000000000_610x.jpg, https://zenmoissanite.com/cdn/shop/products/ebaa8458603640f2b57da469993aa929.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/8cddcafbf9e0499b90842864c8ce209a/8cddcafbf9e0499b90842864c8ce209a.HD-1080p-7.2Mbps-9712512.mp4?v=0,,,,,,,,"12x8mm (3.6cte) crushed ice pear in 14k yellow gold, shown on a size 7 finger.",,,Metal of choice + Moissanite from Zen Moissanite,Pear (crushed ice or brilliant),VVS1/VVS2,Colorless (DEF),
https://zenmoissanite.com/collections/rings/products/the-michelle-oval,rings,Michelle - Oval,"Rs. 117,500.00","https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5-2.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5-3.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5-4.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5-5.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.5cte_HybridOval4-prongMichelle_1.6mm1_4paveband_-14kYG-Size5.5Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/products/a1640aeaf31145d9a539e984a87eac7e.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/a1640aeaf31145d9a539e984a87eac7e/a1640aeaf31145d9a539e984a87eac7e.HD-1080p-7.2Mbps-9712005.mp4?v=0,,,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes",10x7mm hybrid oval,14k yellow gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,"Oval (antique, hybrid, brilliant or crushed ice)",VVS1/VVS2,Colorless (DEF),
https://zenmoissanite.com/collections/rings/products/the-harley-with-pave-h-a-solitaire,rings,Harley (with Pavé) - Round,"Rs. 151,600.00","https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75-2.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75-3.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75-4.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75-5.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75Lifestyle-7.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/products/10mm_4cte_H_ARound6-prongHarley_1.7mm3_4paveband_-14kRG-Size4.75Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/2fd3dd2e7d0247ffaef9679e9b47f804.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/2fd3dd2e7d0247ffaef9679e9b47f804/2fd3dd2e7d0247ffaef9679e9b47f804.HD-1080p-7.2Mbps-11791671.mp4?v=0,"4 Prongs, 6 Prongs",,,,,,,10mm round brilliant (H&A),14k rose gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Hearts and Arrows (H&A) or Old European Cut (OEC),VVS1-VVS2,Colorless (DEF),Our signature solitaire design featuring claw prongs and a hidden halo.Pavé stones covering 3/4 of band.
